row_id,user,target,prefix_length,history_group,interest_diversity,semantic_gap,best_history_image_similarity,best_history_text_similarity,gap_quartile,gap_group,diversity_group
510,7657,13314,3,2-3,0.6273806095123291,0.5308077931404114,0.482286274433136,0.4659186601638794,2,Q2,Medium
511,7673,525,2,2-3,0.5912792086601257,0.7158726155757904,0.2024988979101181,0.3045344948768616,4,Q4-high,Medium
512,7681,11990,2,2-3,0.729471743106842,0.6884003281593323,0.14440128207206726,0.35339924693107605,4,Q4-high,High
513,7682,10884,3,2-3,0.6955212354660034,0.56625896692276,0.17500582337379456,0.49842482805252075,3,Q3,High
514,7701,4599,2,2-3,0.6751071810722351,0.3683394193649292,0.8277478218078613,0.5826388001441956,1,Q1-low,High
515,7702,19110,10,>=6,0.6502012014389038,0.28716540336608887,0.6741273403167725,0.7225114107131958,1,Q1-low,High
516,7707,17029,3,2-3,0.653613954782486,0.5867372155189514,0.20583432912826538,0.465119868516922,3,Q3,High
517,7717,531,3,2-3,0.7018120586872101,0.34076911211013794,0.3940235674381256,0.7255327105522156,1,Q1-low,High
518,7719,9220,5,4-5,0.6581119894981384,0.6251313090324402,0.26520341634750366,0.40228500962257385,4,Q4-high,High
519,7765,536,5,4-5,0.6416508257389069,0.41731351613998413,0.5508043766021729,0.5906569957733154,1,Q1-low,Medium
520,7813,13800,2,2-3,0.6879802942276001,0.5890415906906128,0.2906478941440582,0.44103604555130005,3,Q3,High
521,7816,922,1,1,,0.30937695503234863,0.6261168122291565,0.7067495584487915,1,Q1-low,Single-history
522,7850,2246,3,2-3,0.7044909298419952,0.4845545291900635,0.19537505507469177,0.5954630970954895,2,Q2,High
523,7883,22996,2,2-3,0.5921520590782166,0.5916054248809814,0.12657304108142853,0.47884994745254517,3,Q3,Medium
524,7892,18744,4,4-5,0.4650041460990906,0.4991379976272583,0.41955095529556274,0.5211897492408752,2,Q2,Low
525,7895,20027,3,2-3,0.5130574405193329,0.5195063948631287,0.7726046442985535,0.4074658453464508,2,Q2,Low
526,7916,6451,4,4-5,0.6115254163742065,0.5583674013614655,0.3144274055957794,0.47343388199806213,3,Q3,Medium
527,7920,554,2,2-3,0.6311951279640198,0.6145256757736206,0.12910249829292297,0.4495672881603241,3,Q3,Medium
528,7928,3719,1,1,,0.5529443323612213,0.24953573942184448,0.49643564224243164,3,Q3,Single-history
529,7932,20472,3,2-3,0.5745975971221924,0.5653491914272308,0.3112829029560089,0.46549278497695923,3,Q3,Medium
530,7960,21356,2,2-3,0.587526798248291,0.5711023211479187,0.23298904299736023,0.47787484526634216,3,Q3,Medium
531,7984,563,2,2-3,0.6649168431758881,0.668474018573761,0.20858588814735413,0.36226099729537964,4,Q4-high,High
532,7999,22938,2,2-3,0.7662043869495392,0.6147081255912781,0.37569186091423035,0.387691855430603,3,Q3,High
533,8025,23012,2,2-3,0.7287192940711975,0.6219235956668854,0.1678631752729416,0.430629700422287,3,Q3,High
534,8032,8090,2,2-3,0.5854417085647583,0.3888339400291443,0.44852209091186523,0.6518270969390869,1,Q1-low,Medium
535,8070,11984,2,2-3,0.8059124648571014,0.7201687097549438,0.05981452763080597,0.3348354399204254,4,Q4-high,High
536,8075,20472,2,2-3,0.8184644728899002,0.5910550653934479,0.2403406947851181,0.4510959982872009,3,Q3,High
537,8092,22911,1,1,,0.7150352299213409,0.12904953956604004,0.323943555355072,4,Q4-high,Single-history
538,8101,20768,2,2-3,0.5824759304523468,0.3625600337982178,0.21665115654468536,0.7426370978355408,1,Q1-low,Medium
539,8111,20848,3,2-3,0.6351892054080963,0.5239240229129791,0.20793357491493225,0.5431115627288818,2,Q2,Medium
540,8118,14054,3,2-3,0.6326329708099365,0.535095602273941,0.25379717350006104,0.5176811814308167,2,Q2,Medium
541,8120,22645,3,2-3,0.7219999730587006,0.612503707408905,0.13236364722251892,0.4512794613838196,3,Q3,High
542,8132,2283,6,>=6,0.5922824740409851,0.6453915536403656,0.16819685697555542,0.40121132135391235,4,Q4-high,Medium
543,8135,23014,9,>=6,0.6362868249416351,0.34365981817245483,0.13158142566680908,0.7875298261642456,1,Q1-low,Medium
544,8136,11369,5,4-5,0.7305268347263336,0.5496590435504913,0.2573743462562561,0.4985826015472412,2,Q2,High
545,8141,18429,1,1,,0.5930177867412567,0.41566598415374756,0.4048112630844116,3,Q3,Single-history
546,8148,20231,2,2-3,0.6091732978820801,0.513744592666626,0.2599439322948456,0.5428332686424255,2,Q2,Medium
547,8186,8354,2,2-3,0.47185391187667847,0.6624010503292084,0.23146216571331024,0.36413314938545227,4,Q4-high,Low
548,8226,12656,2,2-3,0.7249870896339417,0.24738168716430664,0.31168413162231445,0.8628518581390381,1,Q1-low,High
549,8247,21508,3,2-3,0.5927580296993256,0.44633162021636963,0.24647153913974762,0.6304675936698914,1,Q1-low,Medium
550,8264,20985,2,2-3,0.40553808212280273,0.6258461177349091,0.23590703308582306,0.4087156057357788,4,Q4-high,Low
551,8282,589,5,4-5,0.6815067231655121,0.658729076385498,0.4578428268432617,0.312127947807312,4,Q4-high,High
552,8284,17142,7,>=6,0.6351068615913391,0.4700317978858948,0.1875411570072174,0.6155749559402466,2,Q2,Medium
553,8287,8397,2,2-3,0.6947793364524841,0.6302928924560547,0.17520716786384583,0.4183320999145508,4,Q4-high,High
554,8294,22638,10,>=6,0.6188703775405884,0.3792496919631958,0.7002190947532654,0.6008831262588501,1,Q1-low,Medium
555,8330,6011,3,2-3,0.5597915649414062,0.5075423419475555,0.29038530588150024,0.5429757237434387,2,Q2,Medium
556,8338,9185,3,2-3,0.6660449802875519,0.5923567712306976,0.18414819240570068,0.4635169506072998,3,Q3,High
557,8366,6235,4,4-5,0.6134668290615082,0.5943804383277893,0.1689838469028473,0.46477848291397095,3,Q3,Medium
558,8389,21098,2,2-3,0.6248234808444977,0.5977401435375214,0.40236204862594604,0.4022343158721924,3,Q3,Medium
559,8398,1266,2,2-3,0.21907305717468262,0.49786949157714844,0.6138557195663452,0.47419917583465576,2,Q2,Low
560,8414,15635,7,>=6,0.47371381521224976,0.5639979839324951,0.3050004839897156,0.468752384185791,3,Q3,Low
561,8415,16409,2,2-3,0.2837367057800293,0.4355551600456238,0.2908158004283905,0.6328520774841309,1,Q1-low,Low
562,8423,8907,3,2-3,0.5941247045993805,0.6142857372760773,0.47277402877807617,0.3639492988586426,3,Q3,Medium
563,8429,8970,2,2-3,0.5342387855052948,0.5280855298042297,0.221991166472435,0.5343952775001526,2,Q2,Low
564,8440,2951,3,2-3,0.5537972748279572,0.643923819065094,0.16360193490982056,0.40419474244117737,4,Q4-high,Low
565,8450,19333,2,2-3,0.5980533957481384,0.6242032051086426,0.13794320821762085,0.43526017665863037,4,Q4-high,Medium
566,8498,22851,2,2-3,0.5178047120571136,0.5135866701602936,0.5607356429100037,0.4678327441215515,2,Q2,Low
567,8508,20768,2,2-3,0.5494302213191986,0.5759212076663971,0.2930298149585724,0.45684102177619934,3,Q3,Low
568,8511,20888,2,2-3,0.620939701795578,0.7837833911180496,0.14492475986480713,0.2340395748615265,4,Q4-high,Medium
569,8577,7310,10,>=6,0.5707440376281738,0.5061255693435669,0.3372229337692261,0.5330373048782349,2,Q2,Medium
570,8583,9039,2,2-3,0.8167063444852829,0.6132662892341614,0.1428285539150238,0.4477100074291229,3,Q3,High
571,8629,16159,6,>=6,0.6726956069469452,0.393161416053772,0.5696871876716614,0.6161264181137085,1,Q1-low,High
572,8652,12607,3,2-3,0.6597632467746735,0.5809657275676727,0.17140477895736694,0.48094165325164795,3,Q3,High
573,8684,17811,5,4-5,0.6040802597999573,0.3398532271385193,0.5399160385131836,0.690204381942749,1,Q1-low,Medium
574,8686,9302,2,2-3,0.39501625299453735,0.7045338451862335,0.13147121667861938,0.33646488189697266,4,Q4-high,Low
575,8707,628,7,>=6,0.6114140450954437,0.5567314028739929,0.4093518555164337,0.4517477750778198,3,Q3,Medium
576,8711,23030,3,2-3,0.6665954887866974,0.7917496562004089,0.18429939448833466,0.21423807740211487,4,Q4-high,High
577,8745,632,3,2-3,0.5893384218215942,0.7835100293159485,0.07583801448345184,0.25165295600891113,4,Q4-high,Medium
578,8770,10027,3,2-3,0.7112244069576263,0.5491992831230164,0.37222814559936523,0.47044384479522705,2,Q2,High
579,8771,635,2,2-3,0.5711154341697693,0.8826801404356956,0.10200361162424088,0.12114891409873962,4,Q4-high,Medium
580,8777,22273,2,2-3,0.7894112467765808,0.711028128862381,0.14257067441940308,0.3255721628665924,4,Q4-high,High
581,8793,20471,2,2-3,0.7673907428979874,0.47709596157073975,0.6885483860969543,0.48149293661117554,2,Q2,High
582,8805,9231,2,2-3,0.7767448276281357,0.6390323340892792,0.31555667519569397,0.37232041358947754,4,Q4-high,High
583,8825,16607,2,2-3,0.26437950134277344,0.7555933594703674,0.17096665501594543,0.26276662945747375,4,Q4-high,Low
584,8834,21996,3,2-3,0.6205573081970215,0.5523688197135925,0.34743088483810425,0.4726812541484833,3,Q3,Medium
585,8843,7077,2,2-3,0.6855646371841431,0.6691988706588745,0.11782124638557434,0.3840460777282715,4,Q4-high,High
586,8899,23009,4,4-5,0.7300302386283875,0.5833238363265991,0.22477366030216217,0.46465176343917847,3,Q3,High
587,8904,12639,3,2-3,0.5586719810962677,0.545501708984375,0.24198290705680847,0.5076271295547485,2,Q2,Medium
588,8918,1629,2,2-3,0.3849787712097168,0.72254478931427,0.10978786647319794,0.3193720281124115,4,Q4-high,Low
589,8961,8624,3,2-3,0.4280574917793274,0.45761948823928833,0.38816261291503906,0.580935001373291,2,Q2,Low
590,9006,14115,2,2-3,0.6622669696807861,0.5858393311500549,0.1205531507730484,0.48756253719329834,3,Q3,High
591,9014,6569,5,4-5,0.5990879535675049,0.2866467833518982,0.4515259265899658,0.7788100242614746,1,Q1-low,Medium
592,9015,13400,3,2-3,0.40265870094299316,0.5397175848484039,0.27312517166137695,0.5070717334747314,2,Q2,Low
593,9019,16384,2,2-3,0.44087594747543335,0.7018120884895325,0.1220749169588089,0.3422161340713501,4,Q4-high,Low
594,9029,22154,5,4-5,0.466574490070343,0.5635180473327637,0.1567467302083969,0.5064157843589783,3,Q3,Low
595,9046,6535,4,4-5,0.5592836439609528,0.46137529611587524,0.32110217213630676,0.5930052995681763,2,Q2,Medium
596,9059,16893,3,2-3,0.5544147491455078,0.3620234727859497,0.40334352850914,0.6966347694396973,1,Q1-low,Low
597,9094,4491,5,4-5,0.5470552444458008,0.45135819911956787,0.7435399293899536,0.499917209148407,2,Q2,Low
598,9095,21833,3,2-3,0.6815962791442871,0.5029874742031097,0.27253156900405884,0.5531327724456787,2,Q2,High
599,9108,653,3,2-3,0.7084765434265137,0.41871219873428345,0.6172367334365845,0.5723005533218384,1,Q1-low,High
600,9115,22446,3,2-3,0.6281910240650177,0.7178149223327637,0.2571257948875427,0.2884499132633209,4,Q4-high,Medium
601,9135,694,2,2-3,0.6849489510059357,0.7770229279994965,0.09914184361696243,0.25393587350845337,4,Q4-high,High
602,9195,21241,1,1,,0.6778094172477722,0.2076755166053772,0.35081931948661804,4,Q4-high,Single-history
603,9207,20180,3,2-3,0.7195606231689453,0.6407248973846436,0.41048693656921387,0.3464721441268921,4,Q4-high,High
604,9225,21613,2,2-3,0.5097351670265198,0.5566639304161072,0.38003599643707275,0.45916104316711426,3,Q3,Low
605,9236,6797,2,2-3,0.6632805466651917,0.6054897010326385,0.17143186926841736,0.4502798914909363,3,Q3,High
606,9251,18477,2,2-3,0.6903699934482574,0.8013959676027298,0.09713399410247803,0.22397154569625854,4,Q4-high,High
607,9257,22970,2,2-3,0.64907506108284,0.39141011238098145,0.3098960816860199,0.6832633018493652,1,Q1-low,High
608,9258,19494,5,4-5,0.6147214472293854,0.366258442401886,0.40791743993759155,0.6901975870132446,1,Q1-low,Medium
609,9294,8707,2,2-3,0.7473214566707611,0.6962176561355591,0.3294098675251007,0.29737547039985657,4,Q4-high,High
610,9302,6191,2,2-3,0.6803681254386902,0.4366315007209778,0.29518118500709534,0.6304153203964233,1,Q1-low,High
611,9315,675,2,2-3,0.708298534154892,0.6655052304267883,0.2855639159679413,0.34672749042510986,4,Q4-high,High
612,9324,675,3,2-3,0.5714059174060822,0.20024091005325317,0.7949923872947693,0.8009507060050964,1,Q1-low,Medium
613,9331,17519,2,2-3,0.750753790140152,0.7330962121486664,0.3381909728050232,0.24908199906349182,4,Q4-high,High
614,9357,20745,3,2-3,0.6037969887256622,0.5029266774654388,0.48890990018844604,0.49911415576934814,2,Q2,Medium
615,9379,9495,2,2-3,0.6486922204494476,0.6806971728801727,0.22804546356201172,0.34211716055870056,4,Q4-high,High
616,9397,680,2,2-3,0.618783563375473,0.4613075256347656,0.29604747891426086,0.5993537306785583,2,Q2,Medium
617,9398,7799,2,2-3,0.21010637283325195,0.6383593082427979,0.2678496241569519,0.3850884735584259,4,Q4-high,Low
618,9411,17237,2,2-3,0.6500425636768341,0.5662302374839783,0.5218580961227417,0.41174763441085815,3,Q3,High
619,9415,22853,2,2-3,0.7118308246135712,0.557803213596344,0.366645872592926,0.4610845148563385,3,Q3,High
620,9448,20143,4,4-5,0.657281756401062,0.6659864485263824,0.14397984743118286,0.38152197003364563,4,Q4-high,High
621,9458,2026,2,2-3,0.43986690044403076,0.43961071968078613,0.2820982336997986,0.6299619674682617,1,Q1-low,Low
622,9468,21350,2,2-3,0.39522409439086914,0.27594882249832153,0.6839418411254883,0.7340784668922424,1,Q1-low,Low
623,9483,22844,7,>=6,0.6051215529441833,0.5584555268287659,0.1308748722076416,0.5192118883132935,3,Q3,Medium
624,9512,10085,2,2-3,0.6281745135784149,0.5706409811973572,0.20955033600330353,0.48431119322776794,3,Q3,Medium
625,9513,12401,2,2-3,0.6295691430568695,0.5528692603111267,0.3434875011444092,0.4730415344238281,3,Q3,Medium
626,9544,23002,4,4-5,0.6322830617427826,0.605797290802002,0.13060878217220306,0.4601011872291565,3,Q3,Medium
627,9555,14053,1,1,,0.3549395203590393,0.22863920032978058,0.7491657733917236,1,Q1-low,Single-history
628,9562,15862,3,2-3,0.5980916917324066,0.5989577174186707,0.19203472137451172,0.45329418778419495,3,Q3,Medium
629,9591,5987,9,>=6,0.6649313867092133,0.48312807083129883,0.19667400419712067,0.596921443939209,2,Q2,High
630,9604,21982,6,>=6,0.4567207098007202,0.43330103158950806,0.5292830467224121,0.5760529637336731,1,Q1-low,Low
631,9669,3956,2,2-3,0.30180639028549194,0.4205610156059265,0.27195727825164795,0.6563094258308411,1,Q1-low,Low
632,9697,712,2,2-3,0.3343154191970825,0.07788574695587158,0.7237191200256348,0.9717130661010742,1,Q1-low,Low
633,9733,712,2,2-3,0.3039301633834839,0.21217572689056396,0.7838389873504639,0.7888206243515015,1,Q1-low,Low
634,9773,7373,3,2-3,0.6528522968292236,0.535573810338974,0.2242223620414734,0.5244771242141724,2,Q2,High
635,9814,21711,3,2-3,0.6255236566066742,0.47875088453292847,0.4467598795890808,0.5398713946342468,2,Q2,Medium
636,9828,22812,2,2-3,0.629328727722168,0.5713809430599213,0.11622223258018494,0.5067182779312134,3,Q3,Medium
637,9830,22739,3,2-3,0.605014443397522,0.45286309719085693,0.5815649032592773,0.5385298728942871,2,Q2,Medium
638,9874,14417,2,2-3,0.5841220915317535,0.5217493772506714,0.1425953358411789,0.5621644258499146,2,Q2,Medium
639,9883,18076,2,2-3,0.4219698905944824,0.6528604924678802,0.2982357144355774,0.35936546325683594,4,Q4-high,Low
640,9885,4907,2,2-3,0.5159943699836731,0.6131871342658997,0.1653720587491989,0.4421730637550354,3,Q3,Low
641,9917,2668,6,>=6,0.5138593316078186,0.16844451427459717,0.6525663137435913,0.8763027787208557,1,Q1-low,Low
642,9921,22889,3,2-3,0.6581308841705322,0.5377272665500641,0.2905632257461548,0.5052000880241394,2,Q2,High
643,9928,720,2,2-3,0.5892599821090698,0.6293599605560303,0.12090030312538147,0.4330749809741974,4,Q4-high,Medium
644,9929,4725,2,2-3,0.7007231414318085,0.5621366500854492,0.18593451380729675,0.5008455514907837,3,Q3,High
645,9931,21491,2,2-3,0.6135368645191193,0.495386004447937,0.32949578762054443,0.5483935475349426,2,Q2,Medium
646,9943,22998,3,2-3,0.6142517626285553,0.5813769698143005,0.14776191115379333,0.4863383173942566,3,Q3,Medium
647,9969,4603,2,2-3,0.483784019947052,0.5687108039855957,0.13699065148830414,0.5048637986183167,3,Q3,Low
648,9973,14084,2,2-3,0.0631595253944397,0.6984996497631073,0.10720827430486679,0.35007333755493164,4,Q4-high,Low
649,9993,9879,2,2-3,0.5837177336215973,0.5921414494514465,0.37824591994285583,0.4152616858482361,3,Q3,Medium
650,10009,9313,4,4-5,0.5497229099273682,0.5159710347652435,0.1643255054950714,0.5639548301696777,2,Q2,Low
651,10028,6969,1,1,,0.5920331478118896,0.30282336473464966,0.4342527389526367,3,Q3,Single-history
652,10050,15381,3,2-3,0.5353895425796509,0.5237797498703003,0.42858895659446716,0.48812806606292725,2,Q2,Low
653,10106,21803,4,4-5,0.5839142501354218,0.48355281352996826,0.5200029611587524,0.5155582427978516,2,Q2,Medium
654,10118,3611,3,2-3,0.5620399415493011,0.23573046922683716,0.787055492401123,0.758573055267334,1,Q1-low,Medium
655,10156,3434,2,2-3,0.40745681524276733,0.08820801973342896,0.9590222239494324,0.8999843597412109,1,Q1-low,Low
656,10173,6235,2,2-3,0.6269175708293915,0.6412284076213837,0.15699000656604767,0.4092170000076294,4,Q4-high,Medium
657,10186,7338,2,2-3,0.5580404102802277,0.4667379856109619,0.637733519077301,0.5071440935134888,2,Q2,Medium
658,10216,7524,2,2-3,0.6454340517520905,0.7122699022293091,0.250410258769989,0.2970600724220276,4,Q4-high,High
659,10239,2844,2,2-3,0.7287661135196686,0.5385753214359283,0.4289105534553528,0.4695532023906708,2,Q2,High
660,10258,22552,4,4-5,0.6434340476989746,0.4886091947555542,0.8240091800689697,0.43323618173599243,2,Q2,High
661,10275,16108,3,2-3,0.19340664148330688,0.5121592879295349,0.4223349094390869,0.5042171478271484,2,Q2,Low
662,10280,7809,2,2-3,0.6455004215240479,0.5928798019886017,0.45102715492248535,0.39614343643188477,3,Q3,High
663,10307,10059,2,2-3,0.7741926610469818,0.7124790251255035,0.11080146580934525,0.3317008316516876,4,Q4-high,High
664,10315,741,3,2-3,0.5421198308467865,0.5215951800346375,0.12415982782840729,0.5669660568237305,2,Q2,Low
665,10327,14451,3,2-3,0.5146230161190033,0.5595570802688599,0.17375551164150238,0.5071147680282593,3,Q3,Low
666,10344,3083,2,2-3,0.6366172432899475,0.635789155960083,0.3244748115539551,0.3741448223590851,4,Q4-high,Medium
667,10383,22133,4,4-5,0.5995683670043945,0.513626754283905,0.3668462932109833,0.5162549614906311,2,Q2,Medium
668,10390,23009,2,2-3,0.2536354064941406,0.7713231295347214,0.22198840975761414,0.23034897446632385,4,Q4-high,Low
669,10430,1616,1,1,,0.5822103321552277,0.430519700050354,0.41460713744163513,3,Q3,Single-history
670,10440,12335,3,2-3,0.4412171244621277,0.3654208779335022,0.5384447574615479,0.6586126685142517,1,Q1-low,Low
671,10467,3718,5,4-5,0.5882382392883301,0.2904919981956482,0.5535309910774231,0.748502254486084,1,Q1-low,Medium
672,10471,12192,3,2-3,0.44907093048095703,0.44175446033477783,0.3940395712852478,0.599297046661377,1,Q1-low,Low
673,10481,8466,2,2-3,0.714056134223938,0.4534335732460022,0.4411197304725647,0.5729280710220337,2,Q2,High
674,10523,22773,3,2-3,0.5627411901950836,0.5731228291988373,0.44116878509521484,0.4233042597770691,3,Q3,Medium
675,10526,11477,4,4-5,0.6846551895141602,0.3803534507751465,0.38434848189353943,0.678471028804779,1,Q1-low,High
676,10550,16962,8,>=6,0.5169118940830231,0.3647828698158264,0.4799339175224304,0.6740379333496094,1,Q1-low,Low
677,10664,20477,6,>=6,0.561221569776535,0.3104037046432495,0.635860800743103,0.7030301094055176,1,Q1-low,Medium
678,10680,18021,4,4-5,0.543915182352066,0.7250981330871582,0.1518620103597641,0.3056618273258209,4,Q4-high,Low
679,10718,22052,2,2-3,0.6410580575466156,0.6316355764865875,0.1099238246679306,0.43297457695007324,4,Q4-high,Medium
680,10725,767,2,2-3,0.7376842498779297,0.7010435461997986,0.27694350481033325,0.30445969104766846,4,Q4-high,High
681,10734,2579,5,4-5,0.6336354911327362,0.6211108267307281,0.17563070356845856,0.4297037720680237,3,Q3,Medium
682,10743,8637,2,2-3,0.6442120671272278,0.5750260651111603,0.2759675681591034,0.4622255265712738,3,Q3,High
683,10746,9206,4,4-5,0.5716216564178467,0.28318357467651367,0.3824760317802429,0.8004014492034912,1,Q1-low,Medium
684,10749,10049,3,2-3,0.6479469835758209,0.574730396270752,0.30928459763526917,0.454265832901001,3,Q3,High
685,10760,16404,2,2-3,0.608429491519928,0.6098583936691284,0.22410880029201508,0.431649774312973,3,Q3,Medium
686,10782,22979,5,4-5,0.667308121919632,0.5693207085132599,0.3219538927078247,0.45786064863204956,3,Q3,High
687,10787,22807,5,4-5,0.601273387670517,0.5029252171516418,0.4717044234275818,0.5034173727035522,2,Q2,Medium
688,10808,10068,2,2-3,0.2681455612182617,0.6046659648418427,0.23809169232845306,0.4346446394920349,3,Q3,Low
689,10830,8336,2,2-3,0.7299718260765076,0.665506899356842,0.09841355681419373,0.3935129940509796,4,Q4-high,High
690,10835,3990,2,2-3,0.5211305618286133,0.3636642098426819,0.6003100872039795,0.645342230796814,1,Q1-low,Low
691,10836,17962,2,2-3,0.699815958738327,0.4048396348953247,0.23317277431488037,0.685657262802124,1,Q1-low,High
692,10846,782,5,4-5,0.7040815949440002,0.4770638942718506,0.23965659737586975,0.5937559604644775,2,Q2,High
693,10848,19423,2,2-3,0.3760986328125,0.6661122739315033,0.21348750591278076,0.3639877736568451,4,Q4-high,Low
694,10871,21691,4,4-5,0.32291269302368164,0.18324947357177734,0.6018943190574646,0.870464563369751,1,Q1-low,Low
695,10918,17814,2,2-3,0.3676232099533081,0.6346611380577087,0.18671613931655884,0.409994512796402,4,Q4-high,Low
696,10942,21366,1,1,,0.7591813057661057,0.10022414475679398,0.2759673297405243,4,Q4-high,Single-history
697,10949,14358,3,2-3,0.6348998248577118,0.606879860162735,0.24541659653186798,0.430046021938324,3,Q3,Medium
698,10951,20348,5,4-5,0.6057994961738586,0.6116040647029877,0.33728960156440735,0.4011725187301636,3,Q3,Medium
699,10960,11420,2,2-3,0.5134164690971375,0.5999699831008911,0.37650352716445923,0.4059116244316101,3,Q3,Low
700,10966,4231,2,2-3,0.3733057379722595,0.25391048192977905,0.6590105891227722,0.7678592205047607,1,Q1-low,Low
701,10973,4645,3,2-3,0.5053501129150391,0.4988395571708679,0.6573636531829834,0.46210962533950806,2,Q2,Low
702,10985,22929,3,2-3,0.5258018672466278,0.48531216382980347,0.2790467143058777,0.5735981464385986,2,Q2,Low
703,10991,12956,2,2-3,0.6897901594638824,0.5594678521156311,0.31606605648994446,0.4716486930847168,3,Q3,High
704,11042,20979,2,2-3,0.489749550819397,0.43301934003829956,0.23355792462825775,0.6503363251686096,1,Q1-low,Low
705,11045,16829,3,2-3,0.49358099699020386,0.3726212978363037,0.46881958842277527,0.6670185327529907,1,Q1-low,Low
706,11046,22076,2,2-3,0.44103336334228516,0.5821250379085541,0.23424097895622253,0.4637834429740906,3,Q3,Low
707,11054,22874,2,2-3,0.25141942501068115,0.5892757773399353,0.26552510261535645,0.44702398777008057,3,Q3,Low
708,11076,4643,2,2-3,0.5721287727355957,0.5689916610717773,0.5816766619682312,0.3933412432670593,3,Q3,Medium
709,11077,14417,6,>=6,0.5869866013526917,0.45736241340637207,0.2791890501976013,0.6084997057914734,2,Q2,Medium
710,11082,10900,2,2-3,0.8196219503879547,0.6895031034946442,0.18782509863376617,0.34116482734680176,4,Q4-high,High
711,11100,12830,2,2-3,0.7217004895210266,0.4889855980873108,0.47620949149131775,0.5197156667709351,2,Q2,High
712,11116,18339,4,4-5,0.636455625295639,0.4673805832862854,0.4559069871902466,0.5517975091934204,2,Q2,Medium
713,11125,805,5,4-5,0.6757429540157318,0.6352448463439941,0.17373648285865784,0.4125097990036011,4,Q4-high,High
714,11126,805,3,2-3,0.6035683155059814,0.5986093282699585,0.10941876471042633,0.4743836522102356,3,Q3,Medium
715,11128,16156,3,2-3,0.5918885171413422,0.34602808952331543,0.2650435268878937,0.7512040138244629,1,Q1-low,Medium
716,11129,15001,3,2-3,0.5765988528728485,0.5195514559745789,0.24239446222782135,0.5399620532989502,2,Q2,Medium
717,11132,20734,4,4-5,0.5182996094226837,0.5230186879634857,0.18973633646965027,0.5487925410270691,2,Q2,Low
718,11153,22572,3,2-3,0.5056800544261932,0.273923397064209,0.6903274655342102,0.7350138425827026,1,Q1-low,Low
719,11168,20913,2,2-3,0.5343730747699738,0.507405698299408,0.3168272078037262,0.5365360975265503,2,Q2,Low
720,11181,22575,1,1,,0.6802747249603271,0.11327065527439117,0.37133893370628357,4,Q4-high,Single-history
721,11190,1660,5,4-5,0.5120840668678284,0.5847981572151184,0.2319161295890808,0.4610232412815094,3,Q3,Low
722,11197,22922,2,2-3,0.2762579917907715,0.5932666957378387,0.13741829991340637,0.4740620255470276,3,Q3,Low
723,11199,17410,2,2-3,0.6454020142555237,0.45875805616378784,0.29376137256622314,0.6031120419502258,2,Q2,High
724,11201,3484,4,4-5,0.5553810298442841,0.5197483599185944,0.2710716724395752,0.5325466394424438,2,Q2,Medium
725,11204,17717,4,4-5,0.6075695753097534,0.5108270347118378,0.11889034509658813,0.581743597984314,2,Q2,Medium
726,11211,12306,2,2-3,0.6416771113872528,0.4804161787033081,0.26028767228126526,0.5844078063964844,2,Q2,High
727,11284,2046,5,4-5,0.6493687629699707,0.30163973569869995,0.5084545612335205,0.7458367347717285,1,Q1-low,High
728,11301,21337,5,4-5,0.6067229211330414,0.4428309202194214,0.19213280081748962,0.6484280824661255,1,Q1-low,Medium
729,11316,22549,6,>=6,0.49241387844085693,0.5300847291946411,0.4569162130355835,0.47316503524780273,2,Q2,Low
730,11322,22965,5,4-5,0.6104538440704346,0.38546162843704224,0.5685055255889893,0.6260465383529663,1,Q1-low,Medium
731,11324,23021,2,2-3,0.5912464261054993,0.6094152927398682,0.39305853843688965,0.3899662494659424,3,Q3,Medium
732,11337,18244,10,>=6,0.4920235276222229,0.5531635880470276,0.2483854442834854,0.49644914269447327,3,Q3,Low
733,11364,23024,4,4-5,0.5347737967967987,0.5905994176864624,0.3050907254219055,0.4354780316352844,3,Q3,Low
734,11365,22964,2,2-3,0.6143610179424286,0.5422057211399078,0.28810277581214905,0.5002171397209167,2,Q2,Medium
735,11376,16220,1,1,,0.7168819010257721,0.22385765612125397,0.2979332208633423,4,Q4-high,Single-history
736,11392,21951,5,4-5,0.5457667410373688,0.5349861085414886,0.22452598810195923,0.52513587474823,2,Q2,Low
737,11407,18272,2,2-3,0.16756129264831543,0.32310324907302856,0.5428581237792969,0.7104063630104065,1,Q1-low,Low
738,11418,10838,4,4-5,0.4395439028739929,0.4241723418235779,0.48036086559295654,0.5996943712234497,1,Q1-low,Low
739,11450,3637,2,2-3,0.5546670854091644,0.46517491340637207,0.551979660987854,0.530536413192749,2,Q2,Medium
740,11460,9725,2,2-3,0.6335999965667725,0.5430859625339508,0.1827072948217392,0.525465726852417,2,Q2,Medium
741,11461,1402,8,>=6,0.668647825717926,0.44875890016555786,0.6457726955413818,0.5276082158088684,1,Q1-low,High
742,11482,6293,2,2-3,0.7476634085178375,0.5390231907367706,0.17579662799835205,0.5322718620300293,2,Q2,High
743,11505,22004,2,2-3,0.43500345945358276,0.7598723471164703,0.16519492864608765,0.25886082649230957,4,Q4-high,Low
744,11520,3369,4,4-5,0.725209504365921,0.58805251121521,0.4936648905277252,0.39151811599731445,3,Q3,High
