row_id,user,target,prefix_length,history_group,interest_diversity,semantic_gap,best_history_image_similarity,best_history_text_similarity,gap_quartile,gap_group,diversity_group
235,5591,2340,2,2-3,0.7381406426429749,0.7853884547948837,0.17853206396102905,0.22363141179084778,4,Q4-high,Medium
236,5595,3393,3,2-3,0.6099642813205719,0.7609465420246124,0.09948930144309998,0.2739444971084595,4,Q4-high,Low
237,5670,3033,3,2-3,0.7661400884389877,0.7510152012109756,0.31971922516822815,0.2313011884689331,4,Q4-high,High
238,5674,5436,1,1,,0.6441425383090973,0.46076667308807373,0.32963013648986816,2,Q2,Single-history
239,5724,6403,4,4-5,0.7904954701662064,0.6569297015666962,0.18478047847747803,0.3826427459716797,2,Q2,High
240,5760,4466,4,4-5,0.7170305848121643,0.6537119150161743,0.37231022119522095,0.3397825360298157,2,Q2,Medium
241,5761,6693,2,2-3,0.8052890300750732,0.7363998591899872,0.08906896412372589,0.30723291635513306,3,Q3,High
242,5813,6918,2,2-3,0.7412650883197784,0.477314829826355,0.5431886315345764,0.517559289932251,1,Q1-low,Medium
243,5822,5473,4,4-5,0.748114824295044,0.7289047837257385,0.23521848022937775,0.2800644040107727,3,Q3,Medium
244,5832,4135,3,2-3,0.8033910989761353,0.6794394552707672,0.3045298457145691,0.3245682120323181,2,Q2,High
245,5939,4493,2,2-3,0.7654817998409271,0.7493169903755188,0.1841711401939392,0.2673109769821167,3,Q3,High
246,5966,6808,1,1,,0.7743861526250839,0.07333524525165558,0.2636834979057312,4,Q4-high,Single-history
247,6012,6912,7,>=6,0.6828620135784149,0.6016718745231628,0.3037446141242981,0.42197397351264954,1,Q1-low,Low
248,6019,6825,4,4-5,0.6464557945728302,0.5686943829059601,0.1943366825580597,0.49054786562919617,1,Q1-low,Low
249,6098,6761,1,1,,0.6738154590129852,0.22369754314422607,0.35180628299713135,2,Q2,Single-history
250,6101,6427,1,1,,0.7645056247711182,0.18826010823249817,0.24730291962623596,4,Q4-high,Single-history
251,6113,2723,3,2-3,0.7332889139652252,0.23945844173431396,0.49938589334487915,0.8258304595947266,1,Q1-low,Medium
252,6129,7038,3,2-3,0.6438440978527069,0.5887938141822815,0.1797829568386078,0.4690619707107544,1,Q1-low,Low
253,6132,6973,2,2-3,0.5635168850421906,0.7235199213027954,0.32667016983032227,0.26393255591392517,3,Q3,Low
254,6160,6609,2,2-3,0.6418949663639069,0.6568388938903809,0.28580158948898315,0.35750097036361694,2,Q2,Low
255,6230,5638,3,2-3,0.8046947866678238,0.6908759474754333,0.43274301290512085,0.2782193124294281,3,Q3,High
256,6313,6176,1,1,,0.8361158221960068,0.1442435085773468,0.16879433393478394,4,Q4-high,Single-history
257,6326,6801,3,2-3,0.7146310210227966,0.7191146612167358,0.39794600009918213,0.25162017345428467,3,Q3,Medium
258,6334,4100,2,2-3,0.9326878190040588,0.6820264756679535,0.19485506415367126,0.3487531542778015,2,Q2,High
259,6356,6034,1,1,,0.7608763575553894,0.25997596979141235,0.23391056060791016,4,Q4-high,Single-history
260,6371,1321,2,2-3,0.7663833647966385,0.649352639913559,0.2540813684463501,0.3747888505458832,2,Q2,High
261,6390,7035,2,2-3,0.6221911013126373,0.6436766982078552,0.26522499322891235,0.3790978789329529,2,Q2,Low
262,6437,4644,2,2-3,0.9012675583362579,0.8265014588832855,0.36441147327423096,0.12577031552791595,4,Q4-high,High
263,6443,6002,2,2-3,0.5248541831970215,0.703437328338623,0.23020145297050476,0.3131529688835144,3,Q3,Low
264,6487,6164,2,2-3,0.6852641999721527,0.818694680929184,0.19151662290096283,0.17875248193740845,4,Q4-high,Low
265,6558,4878,2,2-3,0.6081215143203735,0.8360890001058578,0.15561266243457794,0.1659855842590332,4,Q4-high,Low
266,6575,6925,6,>=6,0.7921184152364731,0.6417260468006134,0.20050522685050964,0.39771610498428345,2,Q2,High
267,6607,5003,5,4-5,0.6919828951358795,0.5249940752983093,0.3182711899280548,0.514189600944519,1,Q1-low,Medium
268,6636,2486,2,2-3,0.5655911564826965,0.7851722687482834,0.2266673594713211,0.2118678092956543,4,Q4-high,Low
269,6729,4609,1,1,,0.8426379859447479,0.11459030210971832,0.16805493831634521,4,Q4-high,Single-history
270,6740,6984,4,4-5,0.6680540144443512,0.7107870280742645,0.11200698465108871,0.3335144519805908,3,Q3,Low
271,6852,678,2,2-3,0.6230926513671875,0.6571888625621796,0.2842285633087158,0.3574567437171936,2,Q2,Low
272,6873,4067,2,2-3,0.8183777183294296,0.6693644523620605,0.2331409454345703,0.35500919818878174,2,Q2,High
273,6903,6598,2,2-3,0.5807009935379028,0.6837725937366486,0.257297158241272,0.3309599757194519,2,Q2,Low
274,6928,7041,3,2-3,0.7823584079742432,0.7774551212787628,0.10706925392150879,0.2514137923717499,4,Q4-high,High
275,6999,6528,1,1,,0.7013561427593231,0.36635157465934753,0.2817169427871704,3,Q3,Single-history
276,7013,5684,1,1,,0.7218307256698608,0.45139724016189575,0.23486226797103882,3,Q3,Single-history
277,7028,1238,2,2-3,0.6379721462726593,0.6277113854885101,0.2493734359741211,0.40301740169525146,2,Q2,Low
278,7084,5986,2,2-3,0.788079246878624,0.5997073650360107,0.12395942956209183,0.4693759083747864,1,Q1-low,High
279,7088,2826,2,2-3,0.6564620137214661,0.7701060473918915,0.33876803517341614,0.20267541706562042,4,Q4-high,Low
280,7097,3173,2,2-3,0.7225997149944305,0.6508221626281738,0.510135293006897,0.30893847346305847,2,Q2,Medium
281,7138,1785,4,4-5,0.8815881907939911,0.7031368613243103,0.11610866338014603,0.34205174446105957,3,Q3,High
282,7164,6410,7,>=6,0.7261896729469299,0.6964063048362732,0.11539148539304733,0.35064423084259033,3,Q3,Medium
283,7220,6800,4,4-5,0.6550687253475189,0.5842146873474121,0.24941085278987885,0.45737892389297485,1,Q1-low,Low
284,7232,1444,2,2-3,0.7654556632041931,0.7011360228061676,0.30430305004119873,0.297504186630249,3,Q3,High
285,7277,6028,4,4-5,0.6955804526805878,0.6459193229675293,0.1589483916759491,0.4028637409210205,2,Q2,Medium
286,7293,6503,4,4-5,0.732598215341568,0.7287895381450653,0.32005590200424194,0.2589991092681885,3,Q3,Medium
287,7354,5943,2,2-3,0.7585534155368805,0.7001991868019104,0.36877670884132385,0.28255683183670044,3,Q3,High
288,7406,5653,3,2-3,0.7203007638454437,0.7946708649396896,0.19353152811527252,0.20827853679656982,4,Q4-high,Medium
289,7425,7011,2,2-3,0.8568501770496368,0.7839216589927673,0.14834262430667877,0.23301225900650024,4,Q4-high,High
290,7428,7039,2,2-3,0.7987964451313019,0.45385628938674927,0.405119925737381,0.58139967918396,1,Q1-low,High
291,7442,6916,6,>=6,0.6905793249607086,0.7104080021381378,0.34944137930870056,0.2746296525001526,3,Q3,Medium
292,7452,7011,2,2-3,0.7366647720336914,0.7117740213871002,0.2607426643371582,0.29509681463241577,3,Q3,Medium
293,7458,6771,3,2-3,0.7135124504566193,0.5974324941635132,0.20261555910110474,0.45255547761917114,1,Q1-low,Medium
294,7466,6987,2,2-3,0.822801947593689,0.7036539912223816,0.35904839634895325,0.2806704044342041,3,Q3,High
295,7468,7028,2,2-3,0.9287103414535522,0.48020708560943604,0.5713802576065063,0.5068960785865784,1,Q1-low,High
296,7475,6849,1,1,,0.7303661108016968,0.2992700934410095,0.26222482323646545,3,Q3,Single-history
297,7479,6916,3,2-3,0.8190509080886841,0.7290447354316711,0.206520676612854,0.2870638966560364,3,Q3,High
298,7481,6937,4,4-5,0.7839035540819168,0.6391842663288116,0.20955277979373932,0.3986314535140991,2,Q2,High
299,7482,6528,2,2-3,0.8552414923906326,0.5888223350048065,0.2759990096092224,0.44497230648994446,1,Q1-low,High
300,7483,7030,2,2-3,0.7313433587551117,0.6272343099117279,0.2746572494506836,0.3972927927970886,2,Q2,Medium
301,7492,6998,3,2-3,0.6636665165424347,0.5962972640991211,0.19972333312034607,0.45469754934310913,1,Q1-low,Low
302,7497,7006,2,2-3,0.6584144532680511,0.6547431647777557,0.07001644372940063,0.41406694054603577,2,Q2,Low
303,7506,7025,2,2-3,0.6332896649837494,0.6988542973995209,0.33262747526168823,0.29327523708343506,3,Q3,Low
304,7512,6966,2,2-3,0.5133409202098846,0.7524824142456055,0.0622551403939724,0.2938331961631775,4,Q4-high,Low
305,7515,6939,3,2-3,0.6781028509140015,0.65489462018013,0.2190527319908142,0.37661853432655334,2,Q2,Low
306,7522,7013,2,2-3,0.7016348540782928,0.7243939936161041,0.1513352394104004,0.30667370557785034,3,Q3,Medium
307,7534,3600,2,2-3,0.7256558835506439,0.6574133634567261,0.38060593605041504,0.33308181166648865,2,Q2,Medium
308,7542,4346,3,2-3,0.6917662918567657,0.6264313161373138,0.20208576321601868,0.41643938422203064,2,Q2,Medium
309,7590,4988,2,2-3,0.7452137470245361,0.7890546023845673,0.1361747682094574,0.22963804006576538,4,Q4-high,Medium
310,7638,6533,1,1,,0.7305434346199036,0.1893630474805832,0.28947994112968445,3,Q3,Single-history
311,7671,6972,2,2-3,0.8319914788007736,0.5297371447086334,0.3125535845756531,0.5096901655197144,1,Q1-low,High
312,7704,6873,1,1,,0.6853239238262177,0.18516266345977783,0.3470544219017029,2,Q2,Single-history
313,7718,5041,2,2-3,0.7055185735225677,0.5625574588775635,0.1518818438053131,0.5088326930999756,1,Q1-low,Medium
314,7724,4774,2,2-3,0.8686646372079849,0.7207665145397186,0.5382993221282959,0.21446701884269714,3,Q3,High
315,7735,6739,3,2-3,0.5388130247592926,0.691253662109375,0.20980477333068848,0.33348172903060913,3,Q3,Low
316,7774,1616,3,2-3,0.8353248983621597,0.6476917862892151,0.21612925827503204,0.3863529562950134,2,Q2,High
317,7824,4364,5,4-5,0.685754120349884,0.6861138343811035,0.15418019890785217,0.35381263494491577,2,Q2,Low
318,7838,4609,3,2-3,0.7673928737640381,0.49254482984542847,0.3040544390678406,0.5583053827285767,1,Q1-low,High
319,7859,6916,1,1,,0.7715546786785126,0.11868874728679657,0.25588446855545044,4,Q4-high,Single-history
320,7890,5376,2,2-3,0.7536985874176025,0.6817449927330017,0.19915606081485748,0.3480297327041626,2,Q2,High
321,7988,486,2,2-3,0.7749409526586533,0.8084200024604797,0.18262678384780884,0.19381830096244812,4,Q4-high,High
322,8036,1746,1,1,,0.8060497939586639,0.23535095155239105,0.18360000848770142,4,Q4-high,Single-history
323,8037,6397,2,2-3,0.8141843378543854,0.7592702209949493,0.16236092150211334,0.2603219747543335,4,Q4-high,High
324,8045,4813,3,2-3,0.7775675803422928,0.7006435096263885,0.2844979166984558,0.30307114124298096,3,Q3,High
325,8119,4800,2,2-3,0.8265952169895172,0.7193776369094849,0.47630733251571655,0.2317010909318924,3,Q3,High
326,8131,6971,1,1,,0.7847910672426224,0.07065898180007935,0.2513464093208313,4,Q4-high,Single-history
327,8151,5448,2,2-3,0.7607785165309906,0.6961900889873505,0.47465839982032776,0.26109778881073,3,Q3,High
328,8165,6938,3,2-3,0.7261233627796173,0.5503914952278137,0.20222237706184387,0.5114550590515137,1,Q1-low,Medium
329,8170,6793,1,1,,0.8460832983255386,0.2869153618812561,0.12066704034805298,4,Q4-high,Single-history
330,8180,5246,1,1,,0.9175620228052139,0.20451804995536804,0.05191796272993088,4,Q4-high,Single-history
331,8204,6988,2,2-3,0.6333715319633484,0.7868086397647858,0.18989288806915283,0.21901598572731018,4,Q4-high,Low
332,8210,6598,2,2-3,0.3561835289001465,0.6477673053741455,0.4543555676937103,0.32670196890830994,2,Q2,Low
333,8244,6741,2,2-3,0.4266030788421631,0.7825014740228653,0.14624835550785065,0.23531106114387512,4,Q4-high,Low
334,8293,3047,2,2-3,0.9117880761623383,0.6691318452358246,0.331320583820343,0.3307550251483917,2,Q2,High
335,8354,6890,6,>=6,0.7351909875869751,0.7517498135566711,0.13946527242660522,0.27544641494750977,4,Q4-high,Medium
336,8513,6823,1,1,,0.6253774464130402,0.13261950016021729,0.4351233243942261,2,Q2,Single-history
337,8536,3955,3,2-3,0.760923758149147,0.6316390037536621,0.21881914138793945,0.4057464599609375,2,Q2,High
338,8574,6715,2,2-3,0.6336466073989868,0.6111284494400024,0.14329618215560913,0.45026540756225586,1,Q1-low,Low
339,8577,6822,3,2-3,0.6648772954940796,0.750786304473877,0.2868248224258423,0.23981089890003204,4,Q4-high,Low
340,8623,539,3,2-3,0.832476869225502,0.7550949454307556,0.3162615895271301,0.22706590592861176,4,Q4-high,High
341,8648,6941,3,2-3,0.7553281635046005,0.6317889988422394,0.26312607526779175,0.39448222517967224,2,Q2,High
342,8865,1836,2,2-3,0.8873120024800301,0.801884263753891,0.08833959698677063,0.2255597710609436,4,Q4-high,High
343,8955,5433,2,2-3,0.6696689426898956,0.7536264657974243,0.22908742725849152,0.25069504976272583,4,Q4-high,Low
344,8963,1594,2,2-3,0.8019729256629944,0.7150821387767792,0.0903267115354538,0.3335656523704529,3,Q3,High
345,8977,6976,3,2-3,0.6612722873687744,0.6477292776107788,0.23340684175491333,0.38198667764663696,2,Q2,Low
346,8983,6460,2,2-3,0.7196426689624786,0.6132133901119232,0.2286359965801239,0.4263242483139038,1,Q1-low,Medium
347,9030,7018,2,2-3,0.7113427519798279,0.7693231850862503,0.20957911014556885,0.2359512448310852,4,Q4-high,Medium
348,9084,6911,2,2-3,0.40929144620895386,0.8055058568716049,0.21839842200279236,0.18851807713508606,4,Q4-high,Low
349,9105,5616,3,2-3,0.7463035583496094,0.6589438915252686,0.17224496603012085,0.3832589089870453,2,Q2,Medium
350,9118,7040,2,2-3,0.7067947089672089,0.6654824018478394,0.28644680976867676,0.3465352952480316,2,Q2,Medium
351,9196,7030,2,2-3,0.762004017829895,0.7027502954006195,0.15018579363822937,0.3340156674385071,3,Q3,High
352,9212,580,2,2-3,0.6961740255355835,0.7418993711471558,0.1258532553911209,0.29116249084472656,3,Q3,Medium
353,9217,4342,2,2-3,0.8030031621456146,0.742438554763794,0.24951797723770142,0.2595723271369934,3,Q3,High
354,9227,681,4,4-5,0.7463212609291077,0.6882213354110718,0.2680351138114929,0.32271453738212585,2,Q2,Medium
355,9343,2389,3,2-3,0.5798550844192505,0.5661699175834656,0.3008936047554016,0.4670642018318176,1,Q1-low,Low
356,9425,4717,1,1,,0.7229146361351013,0.3598812222480774,0.256386399269104,3,Q3,Single-history
357,9467,6940,1,1,,0.5129746198654175,0.6324649453163147,0.45066550374031067,1,Q1-low,Single-history
358,9584,6536,2,2-3,0.3129465579986572,0.6838322877883911,0.30671554803848267,0.31853073835372925,2,Q2,Low
359,9650,6775,1,1,,0.6715086698532104,0.18544849753379822,0.3642520308494568,2,Q2,Single-history
360,9698,6470,2,2-3,0.7565186619758606,0.5396428108215332,0.3500385880470276,0.4879368245601654,1,Q1-low,High
361,9699,6739,4,4-5,0.6575814783573151,0.7666653394699097,0.13435308635234833,0.25808003544807434,4,Q4-high,Low
362,9700,7010,1,1,,0.6503691077232361,0.2788887321949005,0.3673163950443268,2,Q2,Single-history
363,9833,2240,2,2-3,0.5280779302120209,0.6458850502967834,0.2761762738227844,0.3735995888710022,2,Q2,Low
364,9910,6649,3,2-3,0.677381306886673,0.7294340431690216,0.19676679372787476,0.2890157401561737,3,Q3,Low
365,9957,6045,4,4-5,0.6584789454936981,0.611924946308136,0.17629863321781158,0.4410191476345062,1,Q1-low,Low
366,9992,2949,4,4-5,0.7505598217248917,0.6277658343315125,0.4784640073776245,0.3456766903400421,2,Q2,High
367,10022,7011,2,2-3,0.8032989948987961,0.7642481625080109,0.15447625517845154,0.25607073307037354,4,Q4-high,High
368,10025,646,2,2-3,0.766193762421608,0.7420703172683716,0.13486680388450623,0.28869539499282837,3,Q3,High
369,10041,6447,2,2-3,0.6267064213752747,0.632741779088974,0.23748788237571716,0.3997008204460144,2,Q2,Low
370,10048,3408,4,4-5,0.7713186889886856,0.6137776374816895,0.13253718614578247,0.44964364171028137,1,Q1-low,High
371,10131,2626,3,2-3,0.7776191383600235,0.6387804448604584,0.24895669519901276,0.38928526639938354,2,Q2,High
372,10140,6444,2,2-3,0.5992912352085114,0.681935042142868,0.14161673188209534,0.3621769845485687,2,Q2,Low
373,10178,6711,6,>=6,0.6127857267856598,0.7691142857074738,0.22150534391403198,0.2332307994365692,4,Q4-high,Low
374,10197,663,4,4-5,0.7458055913448334,0.6497088670730591,0.1228853091597557,0.4071425795555115,2,Q2,Medium
375,10219,7040,5,4-5,0.6999347805976868,0.6687643527984619,0.18433667719364166,0.3679603934288025,2,Q2,Medium
376,10230,6734,2,2-3,0.6766982674598694,0.4386289715766907,0.2930881679058075,0.6284416913986206,1,Q1-low,Low
377,10256,6747,1,1,,0.7490834593772888,0.0613119900226593,0.29831767082214355,3,Q3,Single-history
378,10383,3714,1,1,,0.8350045084953308,0.2139672189950943,0.1527525633573532,4,Q4-high,Single-history
379,10388,5748,3,2-3,0.7665656805038452,0.6886218786239624,0.29999905824661255,0.31422287225723267,2,Q2,High
380,10389,7005,3,2-3,0.7246564626693726,0.6855200231075287,0.26553747057914734,0.3267155885696411,2,Q2,Medium
381,10395,6965,2,2-3,0.6887133717536926,0.806803435087204,0.07714825868606567,0.2222086489200592,4,Q4-high,Low
382,10408,6717,2,2-3,0.8019550889730453,0.7023848295211792,0.25645148754119873,0.3079060912132263,3,Q3,High
383,10414,2186,3,2-3,0.7417706251144409,0.7019935548305511,0.22201097011566162,0.31700533628463745,3,Q3,Medium
384,10472,6465,2,2-3,0.588295578956604,0.6132746338844299,0.15060144662857056,0.44575634598731995,1,Q1-low,Low
385,10475,6873,2,2-3,0.5889748632907867,0.7451032996177673,0.1834733635187149,0.2727525234222412,3,Q3,Low
386,10567,696,2,2-3,0.8261417746543884,0.7622660100460052,0.27036526799201965,0.22957617044448853,4,Q4-high,High
387,10596,7037,4,4-5,0.5856264531612396,0.3469993472099304,0.590652585029602,0.6685876846313477,1,Q1-low,Low
388,10604,4825,2,2-3,0.7826721668243408,0.40447211265563965,0.6131844520568848,0.5911137461662292,1,Q1-low,High
389,10612,7030,3,2-3,0.6895771324634552,0.6845037937164307,0.12390469014644623,0.3633940815925598,2,Q2,Medium
390,10650,6027,3,2-3,0.7838001102209091,0.6624034643173218,0.13549289107322693,0.38812246918678284,2,Q2,High
391,10763,2373,3,2-3,0.815971851348877,0.7592603117227554,0.13249355554580688,0.2678012251853943,4,Q4-high,High
392,10899,6528,5,4-5,0.7167447507381439,0.2842147946357727,0.6169735789299011,0.7404880523681641,1,Q1-low,Medium
393,10906,1456,2,2-3,0.6126421093940735,0.8025992214679718,0.3406471610069275,0.16158917546272278,4,Q4-high,Low
394,11020,7038,6,>=6,0.6803129613399506,0.447800874710083,0.3933084011077881,0.5919218063354492,1,Q1-low,Low
395,11056,6739,2,2-3,0.636177122592926,0.7058487236499786,0.15988761186599731,0.3277171850204468,3,Q3,Low
396,11085,1989,2,2-3,0.7398844361305237,0.6190795004367828,0.2383630871772766,0.4165598154067993,1,Q1-low,Medium
397,11161,755,2,2-3,0.6726068556308746,0.7645459324121475,0.08535802364349365,0.2729780673980713,4,Q4-high,Low
398,11176,3681,3,2-3,0.6102255582809448,0.4043048620223999,0.21296945214271545,0.6913765668869019,1,Q1-low,Low
399,11238,3732,2,2-3,0.7903355211019516,0.7182738780975342,0.10783357918262482,0.3251992464065552,3,Q3,High
400,11265,6561,2,2-3,0.8699363768100739,0.7649511694908142,0.3103351891040802,0.2162272334098816,4,Q4-high,High
401,11310,6725,2,2-3,0.6366124451160431,0.612809032201767,0.08928524702787399,0.46166738867759705,1,Q1-low,Low
402,11312,7034,2,2-3,0.8030951023101807,0.7168580889701843,0.12383809685707092,0.32296788692474365,3,Q3,High
403,11314,5578,2,2-3,0.8176975548267365,0.6956665515899658,0.2413521707057953,0.3200787603855133,3,Q3,High
404,11336,5827,3,2-3,0.7273353040218353,0.5859254598617554,0.15905971825122833,0.4778282344341278,1,Q1-low,Medium
405,11396,6160,2,2-3,0.6820042729377747,0.6806981861591339,0.11542149633169174,0.37027186155319214,2,Q2,Low
406,11406,774,3,2-3,0.715142697095871,0.6679304242134094,0.35078269243240356,0.32739126682281494,2,Q2,Medium
407,11490,7038,3,2-3,0.8747154623270035,0.4515339136123657,0.2792738676071167,0.6157641410827637,1,Q1-low,High
408,11503,7011,4,4-5,0.7177562117576599,0.7274284362792969,0.2623768150806427,0.27512022852897644,3,Q3,Medium
409,11545,5775,3,2-3,0.6889585852622986,0.6701227724552155,0.3210415840148926,0.33208611607551575,2,Q2,Medium
410,11620,6664,3,2-3,0.7263816297054291,0.634276807308197,0.27112990617752075,0.38937151432037354,2,Q2,Medium
411,11621,5246,2,2-3,0.7597101032733917,0.7207213640213013,0.11120210587978363,0.3212977647781372,3,Q3,High
412,11725,4585,3,2-3,0.75547194480896,0.6363356709480286,0.41905930638313293,0.34981560707092285,2,Q2,High
413,11752,6937,2,2-3,0.8007283061742783,0.6843464374542236,0.2214338481426239,0.3392084836959839,2,Q2,High
414,11822,1801,3,2-3,0.7226755917072296,0.5723296403884888,0.40049779415130615,0.4344635009765625,1,Q1-low,Medium
415,11883,1792,2,2-3,0.524215430021286,0.8237558305263519,0.28482431173324585,0.14909912645816803,4,Q4-high,Low
416,11899,2111,2,2-3,0.7927889078855515,0.7040199637413025,0.33898693323135376,0.28522831201553345,3,Q3,High
417,11901,2373,3,2-3,0.7403833270072937,0.7098165154457092,0.17815878987312317,0.31818968057632446,3,Q3,Medium
418,11970,1427,2,2-3,0.7352191209793091,0.8111696839332581,0.1499549150466919,0.19854915142059326,4,Q4-high,Medium
419,11980,1822,3,2-3,0.7084988653659821,0.6052416563034058,0.4175418019294739,0.38906246423721313,1,Q1-low,Medium
420,11983,5764,2,2-3,0.8024767339229584,0.6145998239517212,0.22319366037845612,0.4259518086910248,1,Q1-low,High
421,12015,5356,1,1,,0.8676257133483887,0.1953285038471222,0.11663573980331421,4,Q4-high,Single-history
422,12075,5432,3,2-3,0.7167669832706451,0.7556079626083374,0.15101739764213562,0.26773568987846375,4,Q4-high,Medium
423,12112,3484,2,2-3,0.7030194103717804,0.7118572294712067,0.16120198369026184,0.3198779821395874,3,Q3,Medium
424,12120,5422,1,1,,0.8238574117422104,0.14147894084453583,0.18480849266052246,4,Q4-high,Single-history
425,12122,4549,2,2-3,0.638835608959198,0.8041618913412094,0.1740868240594864,0.20127592980861664,4,Q4-high,Low
426,12153,6620,2,2-3,0.7237601578235626,0.7090044617652893,0.12188807874917984,0.33327239751815796,3,Q3,Medium
427,12163,6888,2,2-3,0.7320686280727386,0.7368102073669434,0.19861648976802826,0.27933311462402344,3,Q3,Medium
428,12187,844,3,2-3,0.5570637881755829,0.7305461168289185,0.14356055855751038,0.30092722177505493,3,Q3,Low
429,12192,7012,1,1,,0.7691560685634613,0.26861512660980225,0.2214011251926422,4,Q4-high,Single-history
430,12195,5388,2,2-3,0.7381469309329987,0.5998455584049225,0.5519811511039734,0.36219775676727295,1,Q1-low,Medium
431,12197,5417,2,2-3,0.8174193501472473,0.6686529815196991,0.14630109071731567,0.3776084780693054,2,Q2,High
432,12200,2595,4,4-5,0.7802443653345108,0.7055666446685791,0.17070850729942322,0.3253645896911621,3,Q3,High
433,12202,6998,3,2-3,0.7836398631334305,0.7204446196556091,0.18472248315811157,0.3032636046409607,3,Q3,High
434,12219,845,2,2-3,0.7556664943695068,0.7057819962501526,0.190921813249588,0.3200420141220093,3,Q3,High
435,12222,5186,2,2-3,0.6985534429550171,0.6082682609558105,0.20575053989887238,0.4382270574569702,1,Q1-low,Medium
436,12270,6482,2,2-3,0.6953836381435394,0.7008188962936401,0.16197821497917175,0.3334818184375763,3,Q3,Medium
437,12288,7012,1,1,,0.6710310876369476,0.321716845035553,0.3307819366455078,2,Q2,Single-history
438,12324,6993,2,2-3,0.7939728051424026,0.6127745509147644,0.27068018913269043,0.4163617491722107,1,Q1-low,High
439,12398,3482,2,2-3,0.6024909913539886,0.5184962153434753,0.2254532277584076,0.5455164313316345,1,Q1-low,Low
440,12419,4362,2,2-3,0.6691074669361115,0.3513878583908081,0.47286731004714966,0.6925483345985413,1,Q1-low,Low
441,12443,7043,2,2-3,0.8326851725578308,0.7585654407739639,0.24457372725009918,0.2406497597694397,4,Q4-high,High
442,12492,6983,3,2-3,0.6411707103252411,0.5922195613384247,0.33791646361351013,0.4252464175224304,1,Q1-low,Low
443,12497,6176,1,1,,0.7106502950191498,0.3007459044456482,0.28650063276290894,3,Q3,Single-history
444,12586,6208,7,>=6,0.5658326745033264,0.6089631915092468,0.23643341660499573,0.42968764901161194,1,Q1-low,Low
445,12865,3440,2,2-3,0.6823008358478546,0.8430874645709991,0.07097391039133072,0.17839717864990234,4,Q4-high,Low
446,12866,6800,3,2-3,0.7073906362056732,0.687921404838562,0.19175349175930023,0.34215986728668213,2,Q2,Medium
447,12907,5553,2,2-3,0.7574463784694672,0.6837259829044342,0.32193344831466675,0.31485915184020996,2,Q2,High
448,12929,1905,2,2-3,0.8960496187210083,0.724325031042099,0.36391207575798035,0.25361567735671997,3,Q3,High
449,12939,1197,2,2-3,0.6584615409374237,0.6632077991962433,0.25100934505462646,0.3582379221916199,2,Q2,Low
450,12950,1148,6,>=6,0.7368080914020538,0.6271429061889648,0.47368860244750977,0.3476491868495941,2,Q2,Medium
451,13000,3245,3,2-3,0.6662622392177582,0.6624598503112793,0.09522528946399689,0.39811885356903076,2,Q2,Low
452,13032,2847,2,2-3,0.660617470741272,0.6474792957305908,0.23598834872245789,0.3816537857055664,2,Q2,Low
453,13044,4303,2,2-3,0.8157337009906769,0.5727495849132538,0.1373162567615509,0.49973392486572266,1,Q1-low,High
454,13097,4656,2,2-3,0.7541356831789017,0.6594609022140503,0.16404160857200623,0.3846634328365326,2,Q2,High
455,13180,6745,3,2-3,0.7496343851089478,0.5843628644943237,0.37786865234375,0.42507922649383545,1,Q1-low,Medium
456,13187,6714,2,2-3,0.7345905303955078,0.6921105980873108,0.16849952936172485,0.3427368700504303,3,Q3,Medium
457,13224,6386,5,4-5,0.7305260002613068,0.6781460642814636,0.23760250210762024,0.3429167866706848,2,Q2,Medium
458,13295,3360,2,2-3,0.6430498361587524,0.733847439289093,0.105523481965065,0.3063098192214966,3,Q3,Low
459,13309,6663,2,2-3,0.692425012588501,0.6006116271018982,0.359560489654541,0.4093453288078308,1,Q1-low,Medium
460,13351,5218,1,1,,0.8282818049192429,0.1084730476140976,0.18752947449684143,4,Q4-high,Single-history
461,13360,6208,2,2-3,0.6344313025474548,0.6579007506370544,0.24947349727153778,0.3652556836605072,2,Q2,Low
462,13363,6926,2,2-3,0.7364036738872528,0.7689074128866196,0.20427873730659485,0.23779603838920593,4,Q4-high,Medium
463,13433,5047,1,1,,0.6795672178268433,0.1277984082698822,0.3685913383960724,2,Q2,Single-history
464,13438,5131,1,1,,0.8053870648145676,0.1870688796043396,0.19649894535541534,4,Q4-high,Single-history
465,13457,6164,2,2-3,0.68019038438797,0.6396220624446869,0.19943121075630188,0.4006146192550659,2,Q2,Low
466,13497,6500,2,2-3,0.6815809607505798,0.7616844177246094,0.3828144073486328,0.20219087600708008,4,Q4-high,Low
467,13567,6913,4,4-5,0.7267731130123138,0.796245887875557,0.22823093831539154,0.19763490557670593,4,Q4-high,Medium
468,13723,6877,1,1,,0.586918443441391,0.35134825110435486,0.42851489782333374,1,Q1-low,Single-history
469,13733,3774,2,2-3,0.6871431171894073,0.7640705406665802,0.14108926057815552,0.2596395015716553,4,Q4-high,Low
470,13762,6886,1,1,,0.7294423878192902,0.14101658761501312,0.3029428720474243,3,Q3,Single-history
471,13770,3315,3,2-3,0.6917685270309448,0.6429438591003418,0.07739727199077606,0.42697086930274963,2,Q2,Medium
472,13819,6636,2,2-3,0.7109131515026093,0.8248499780893326,0.2491140216588974,0.15665900707244873,4,Q4-high,Medium
